Xcal,Ycal,Zcal
-142.0134965,-39.77408832,1023.043528
-111.7788775,-93.32881532,1022.98451
-127.3552025,-94.27245732,1020.017302
-134.1662645,-99.04521132,1020.016389
-180.8523075,-147.7543153,1013.058387
-165.2837535,-138.2090193,1015.041679
-177.9427475,-135.3320843,1012.076361
-209.0393005,-193.6173143,1001.138437
-177.9185845,-159.2302303,1009.082649
-209.0948885,-140.0828203,1011.095419
-195.4084925,-193.6292893,1002.123372
-235.3473415,-172.5660393,999.1858748
-167.2301625,-139.1630223,1015.041764
-229.4944615,-182.1330353,995.2104128
-190.5843735,-151.5701153,1011.077261
-189.6403745,-120.9836933,1012.093818
-219.7869835,-155.3724973,1003.157981
-203.2082485,-184.0612743,1005.108547
-258.7088775,-176.3722853,993.2462768
-256.8103275,-128.5770123,1000.223988
-176.9207605,-183.1292893,1006.088491
-187.6820755,-133.4096823,1014.064793
-237.3397835,-128.5904303,1006.162142
-215.9169275,-132.4314113,1009.122639
-182.7896285,-156.3581783,1009.0873
-208.0775085,-181.1924503,1001.148482
-175.9894805,-142.0239063,1013.060999
-188.6297265,-160.1727883,1013.051464
-141.9478025,-106.6853463,1019.022322
-194.4844955,-145.8314893,1011.083887
-183.7878775,-133.4125273,1015.054188
-155.5863815,-98.07171732,1017.053471
-126.4057255,-69.42100932,1021.029017
-164.3241915,-125.7801203,1020.007619
-115.6876835,-78.03270632,1022.008027
-141.0083265,-73.22820932,1024.006016
-107.9106895,-66.56764132,1024.98768
-101.1073775,-54.14744832,1025.986228
-99.16421645,-47.46250632,1021.03509
-102.0823975,-53.18989932,1026.97866
-73.85351145,-46.52395932,1028.953733
-93.32719845,-45.55067732,1027.972281
-76.75808145,-62.77192732,1026.958994
-90.40619445,-46.50763132,1029.952494
-97.21364645,-53.19527132,1025.985251
-108.8834375,-67.52255732,1024.987319
-99.16457845,-51.27855932,1029.952473
-109.8420445,-82.81571532,1023.983674
-104.9942505,-62.74545032,1026.971928
-84.55100045,-59.89552232,1028.947341
-137.1132155,-74.18688332,1024.994604
-126.4175105,-60.81209232,1028.965712
-121.4886065,-119.1311033,1018.011286
-148.7899065,-78.95991432,1019.048847
-182.7996505,-146.7982743,1011.077728
-141.0274785,-54.11001532,1026.004514
-144.8906765,-84.69692632,1021.024579
-152.6471175,-118.1452513,1019.017544
-157.4935105,-141.0805823,1019.000406
-178.9419515,-109.5221743,1014.080954
-210.0681245,-139.1284993,1008.123135
-198.3677375,-157.2985923,1010.084808
-173.0885415,-122.9068373,1017.040517
-194.4785925,-150.6130553,1008.106315
-168.1796395,-164.0144703,1014.030049
-162.3582055,-142.9909033,1015.036306
-192.5832695,-98.04105832,1012.114524
-203.2060185,-184.0653093,1000.152652
-211.0417645,-140.0818013,1010.105132
-191.5826435,-127.6702493,1015.062598
-189.6006905,-161.1309323,1009.086387
-243.1298135,-178.2961303,996.2110638
-211.0295125,-149.6457403,1003.158809
-162.4015835,-97.11191832,1014.083863
-151.6283365,-162.1199473,1012.041723
-200.3055255,-164.9474333,1005.123349
-176.0200345,-111.4349573,1016.06036
-163.3569635,-117.1818003,1016.04972
-127.3611265,-88.53667632,1021.013323
-138.0604625,-99.04236632,1019.026994
-112.7808205,-64.65141832,1024.991524
-120.5673695,-67.51160132,1024.992671
-95.26950945,-50.32880332,1026.977959
-80.68056145,-34.09259832,1027.976167
-59.23808645,-58.00679532,1029.928538
-63.15194545,-36.02230432,1025.984167
-59.27188845,-21.68690732,1027.976846
-49.53071345,-26.47518232,1027.968351
-36.87403345,-25.53122232,1027.96336
-45.64562445,-17.87395232,1030.947367
-39.80593045,-15.96696532,1031.937484
-28.12153145,-16.93294332,1032.922504
-32.97297745,-33.17989232,1029.937478
-26.16694745,-22.67297132,1028.952054
-44.67514845,-15.00657132,1031.940521
-42.72464145,-17.87669132,1030.946029
-34.91709345,-37.00057532,1030.926321
-61.21596245,-27.41602032,1032.928791
-66.07426645,-36.01714432,1028.959042
-42.69088145,-52.28814932,1028.934619
-75.79350845,-55.12298032,1030.92972
-128.3352335,-88.53495632,1022.004948
-98.16083045,-80.91339932,1025.962294
-88.42833945,-76.14419132,1024.97069
-99.11037045,-102.9022023,1019.005926
-128.2800495,-143.9770733,1017.002247
-148.7543205,-115.2830303,1017.035823
-135.1344265,-105.7334873,1021.993544
-175.0185375,-140.1115473,1015.044525
-175.0349715,-122.9066253,1015.059051
-140.9302965,-153.5202663,1020.964691
-211.9717065,-181.1896053,1000.159087
-224.6561805,-155.3663183,1005.142569
-216.7949125,-224.2046083,991.2043908
-224.6270485,-182.1359863,997.1905408
-238.2519325,-187.8597923,995.2095848
-242.1410775,-194.5453293,997.1880778
-170.1269615,-164.0126443,1014.030941
-198.3540425,-171.6360273,1010.072703
-235.3318415,-187.8609173,997.1906048
-176.9795335,-126.7265013,1017.039073
-240.2954815,-91.31197432,1004.212595
-203.2538355,-139.1324693,1011.09355
-200.3055045,-165.9016483,1007.1049
-182.8160635,-130.5475673,1013.073805
-171.1366545,-127.6878083,1017.03559
-131.2534985,-90.44548932,1020.022314
-156.5522715,-106.6724583,1018.037833
-143.8796035,-122.9326133,1019.009495
-139.0487105,-84.70240432,1021.021903
-132.2189005,-100.9554673,1023.978599
-107.9234505,-54.14025032,1026.980529
-121.5228125,-84.71883832,1021.013875
-90.41124745,-39.81924932,1026.984606
-92.37774245,-19.74501432,1027.002445
-50.47556245,-58.96842032,1032.897254
-81.65604845,-32.18002732,1027.978227
-81.64551745,-44.60338332,1030.941273
-64.12643545,-38.88242232,1033.911624
-54.39216045,-34.11644232,1028.955304
-71.90710245,-45.56995632,1028.953648
-89.44624945,-31.21689432,1027.982602
-82.62559045,-36.95745232,1028.965817
-66.06649545,-44.61879832,1029.942958
-85.53839845,-43.64874432,1024.99679
-80.66591145,-51.29429232,1031.926357
-78.70948045,-59.90019332,1029.935844
-89.39514245,-83.78910332,1025.955859
-99.17239145,-40.76847532,1025.005455
-103.9946005,-88.55616732,1023.976156
-94.27805545,-68.49127432,1025.971001
-135.1654685,-73.23530132,1022.020982
-99.13453345,-79.00405632,1021.999638
-140.9974125,-82.78972732,1020.03323
-179.8303415,-194.5973053,1005.088966
-155.5763175,-109.5400513,1019.026145
-210.0211995,-184.0597253,999.1645948
-191.5790125,-130.5393503,1013.077819
-211.0609375,-120.0093923,1010.122079
-225.5943185,-188.8258763,997.1853378
-231.4481535,-176.3946213,997.1985048
-206.1296775,-184.0577283,1006.101064
-228.5244315,-179.2648473,997.1947458
-250.8885895,-206.9693453,989.2521688
-238.2168345,-222.2736713,990.2246378
-214.8626025,-210.8207933,996.1706918
-248.9275935,-220.3543913,987.2576208
-275.2196675,-215.5530163,984.3001608
-258.6888125,-196.4463083,991.2469718
-199.3272785,-170.6817063,1007.100419
-208.1021175,-157.2934973,1005.133373
-193.5112805,-145.8315953,1012.07462
-225.5938515,-189.7808983,998.1757098
-151.6638595,-128.6594763,1019.9994
-237.3283815,-140.0611853,1005.161279
-180.8545795,-145.8418503,1014.05118
-174.0494625,-134.3791003,1013.066563
-139.0468635,-87.56827732,1023.00184
-154.6281785,-84.68618232,1023.011397
-160.4793165,-73.21398432,1019.059041
-131.2585305,-84.71132232,1019.035977
-115.6684685,-100.0135453,1025.954182
-96.24588845,-48.41461832,1028.962377
-78.74190245,-25.49115632,1028.973717
-90.40664045,-46.50682432,1030.943673
-59.25496645,-40.80106632,1030.934243
-61.21095145,-32.19597232,1031.933577
-78.72546845,-42.69607832,1028.959191
-52.44254545,-36.98494832,1029.94317
-73.87448945,-25.49410732,1030.953845
-65.09693245,-40.79558832,1030.936919
-72.89579645,-31.22918732,1031.939736
-70.94165845,-36.96840832,1028.960465
-88.46800245,-36.95116732,1029.959672
-70.94526845,-35.05352232,1032.926795
-87.48015845,-53.19875232,1032.919044
-96.22947545,-64.66532532,1026.9663
-93.31394945,-59.88730532,1028.951355
-146.8106085,-113.3699703,1021.001261
-124.4351325,-93.31936732,1020.016771
-113.7517215,-68.47220732,1026.9711
-144.8532645,-122.9317003,1019.009941
-132.2312575,-86.62045332,1021.017167
-136.0893605,-125.8041763,1022.968222
-231.4572415,-168.7447613,1001.169677
-155.5256355,-163.0656683,1019.972132
-205.1692445,-170.6762283,1007.103095
-218.8337915,-137.2070103,1010.111121
-267.4864345,-161.0708043,993.2632028
-262.5579555,-220.3432233,985.2815068
-235.3236665,-194.5549483,993.2202398
-267.4440115,-204.0855303,990.2533508
-271.3177405,-222.2490853,982.3103698
-261.6034255,-202.1801573,989.2611098
-265.4475555,-248.0684023,974.3564728
-274.1882515,-266.2298133,963.4421848
-244.1390185,-143.8805313,1002.187636
-262.5379535,-237.5546013,977.3375488
-232.3917065,-206.9818503,995.1907688
-244.0610935,-219.4015133,989.2385558
-278.1662145,-188.7870653,984.3240948
-227.5530215,-178.3075103,1000.168644
-233.4109545,-162.0521323,1001.176218
-187.6633905,-151.5728543,1011.075923
-192.5526525,-131.4926523,1015.059816
-203.2926065,-99.94105932,1014.100174
-196.4131115,-164.9470503,1010.07746
-138.0727985,-85.66156732,1018.047113
-179.9082875,-118.1221083,1016.056495
-136.1235875,-90.43769632,1023.98926
-114.7445555,-48.39888532,1026.988493
-150.7335555,-83.73561932,1021.028062
-115.6885755,-78.03109232,1023.990385
-110.8220965,-76.12399932,1023.989769
-115.7218475,-45.52887132,1028.973718
-105.9683575,-62.74373032,1027.963553
-86.49785545,-60.84871832,1029.938605
-108.8966445,-55.09435932,1027.971347
-87.47245045,-58.93776132,1027.958307
-84.55235945,-58.93888632,1029.939327
-125.4219795,-81.84447132,1024.982796
-104.9760115,-80.90781532,1024.974237
-79.68133645,-60.85672332,1027.953125
-119.6082535,-55.08189532,1030.94979
-115.6940325,-73.25033332,1025.976778
-118.6091335,-77.07494532,1021.018993
-127.3766265,-73.24179832,1023.008593
-136.0847955,-130.5833213,1022.964187
-118.5830815,-105.7473943,1023.96832
-173.0853355,-126.7293463,1018.028468
-140.0118825,-95.21641732,1020.022293
-156.5207415,-141.0798813,1020.982318
-196.4185685,-160.1662913,1012.063853
-127.3350955,-116.2549103,1021.981099
-204.2416375,-124.7933143,1012.09728
-233.4209765,-152.4922283,1003.166646
-186.6942945,-146.7946223,1011.079512
-231.4490455,-176.3930073,999.1808628
-198.2880075,-233.7770173,995.1525628
-226.5383385,-218.4580833,994.1872298
-211.9862305,-169.7132013,1008.098203
-218.7763355,-194.5615923,1004.115627
-244.1043665,-178.2936033,998.1938678
-229.4629735,-214.6320283,994.1917958
-254.8087345,-183.0651263,995.2212018
-267.4240305,-220.3426933,980.3278418
-219.7432015,-199.3438593,999.1561428
-210.9871105,-191.7062513,998.1674058
-173.0493665,-160.1906243,1009.079612
-234.3832355,-163.9620703,1002.166229
-247.0144145,-188.8065973,996.2039708
-211.9844255,-170.6706443,1006.115038
-234.3955505,-151.5354863,1003.167899
-209.0575185,-176.4091643,1005.117679
-178.8972565,-154.4493653,1010.078309
-160.4113085,-143.9461373,1018.008144
-160.4222855,-131.5219743,1016.036277
-162.3841735,-118.1353143,1020.013183
-131.2406745,-105.7355253,1023.974118
-140.9691305,-111.4662113,1018.026662
-131.2621405,-82.79643632,1023.002307
-104.0205895,-62.74636332,1026.971482
-80.66865045,-48.42680532,1031.928778
-81.62861645,-62.76332732,1031.917119
-77.75044845,-43.65362732,1027.966759
-57.30535145,-43.66957232,1031.922109
-70.94025745,-39.83347432,1031.931581
-52.45619845,-24.55594332,1033.918377
-46.61287345,-25.51805732,1032.923715
-49.53343145,-24.56191032,1029.952323
-44.66786545,-21.69898832,1029.952514
-57.30857845,-38.89284832,1028.952607
-54.38029145,-46.54221932,1028.944813
-56.34309245,-32.19973032,1032.922526
-73.84935045,-53.21072732,1033.903979
-77.75089445,-43.65282032,1028.957938
-56.32215645,-51.32115232,1026.959312
-87.45283145,-79.01097732,1026.950181
-94.27529545,-72.31297632,1027.950131
-132.2531065,-66.54320232,1026.981188
-155.6023065,-83.73024732,1022.021471
-148.7538115,-118.1464823,1021.989297
-144.8660465,-109.5500943,1019.021239
-135.1398835,-100.9527283,1023.979937
-170.1830375,-108.5689133,1021.016
-179.9146365,-113.3397353,1020.025246
-232.4103705,-189.7728933,1000.16119
-173.0666505,-144.8925183,1015.039598
-253.8309755,-186.8901623,994.2263488
-237.2737275,-191.6856353,993.2235528
-178.8607575,-191.7283103,1008.064478
-217.8218475,-174.4900963,1004.132128
-235.3491885,-169.7001663,997.2059378
-214.8812455,-194.5660513,1003.122664
-229.5217885,-156.3208103,1001.179276
-252.8076505,-234.6897883,985.2649418
-228.4875075,-215.5903843,992.2081848
-205.1775035,-160.1653373,1003.147256
-262.5834565,-196.4426563,991.2487558
-231.4809165,-146.7558523,1007.135312
-181.8328055,-141.0617923,1014.055661
-174.0480825,-136.2899513,1014.056128
-184.7218545,-173.5588533,1012.047203
-137.1091175,-78.01100632,1024.000197
-167.2744535,-92.32820832,1014.090128
-147.7942915,-103.8091533,1022.992135
-144.8692315,-106.6818003,1020.014839
-159.4828515,-96.15640732,1017.056869
-125.4379255,-66.54878632,1027.969245
-149.8278605,-14.91280932,1026.041615
-108.8843295,-67.52094332,1026.969677
-78.71909845,-48.43266632,1026.971991
-90.41124745,-39.81924932,1026.984606
-98.19456945,-47.45615632,1029.955255
-74.84269345,-30.27395332,1028.967898
-69.95837945,-48.43684832,1031.923872
-64.12645645,-37.92820732,1031.930073
-65.10013845,-36.97307932,1029.948968
-44.64909645,-43.67902032,1034.889848
-80.67414945,-41.73761632,1029.952069
-76.77039645,-50.34534332,1027.960664
-92.32204945,-78.05058332,1026.953218
-78.70676245,-61.81346532,1027.951872
-100.1126755,-78.04085832,1029.930323
-93.30940545,-63.71223532,1026.965769
-94.25113245,-96.21112232,1024.956419
-170.1561565,-134.3803313,1016.038316
-123.4445285,-113.3886543,1024.955273
-128.2663545,-158.3145083,1016.990142
-149.7174505,-127.7054733,1019.999315
-159.4312985,-148.7294233,1014.038947
-170.1611465,-130.5545943,1019.015081
-207.1676105,-120.9648383,1015.075383
-258.7238895,-162.9866443,998.2134698
-147.7541195,-145.8656293,1022.956627
-179.8900275,-137.2386883,1016.040355
-263.4829285,-264.3225493,970.3771458
-264.5189515,-206.9581773,987.2760548
-214.8817125,-193.6110293,1002.132292
-286.8754435,-238.4932543,970.4096388
-219.7573215,-185.9598323,1002.140978
-250.8853625,-211.7460693,992.2216708
-260.5692495,-256.6786563,970.3822638
-270.3158815,-247.1096223,972.3771518
-270.3067725,-255.7136973,970.3875308
-285.8976635,-243.2725053,971.3963368
-285.9054135,-235.6250663,972.3939718
-278.1411385,-213.6410403,981.3295758
-224.6069625,-203.1642243,997.1727868
-245.0588965,-196.4566693,994.2142648
-198.3741075,-151.5620043,1012.072008
-258.6806165,-204.0945543,989.2581578
-169.1879315,-130.5547003,1020.005814
-146.8092285,-115.2808213,1021.990826
-178.8630295,-189.8158453,1009.057271
-173.0734665,-139.1551233,1018.017977
-157.4962285,-139.1673103,1020.984378
-160.4377645,-117.1813113,1020.013098
-94.28349145,-64.66473032,1029.938945
-120.5595985,-76.11325532,1025.976587
-78.71313245,-56.07687732,1029.939072
-111.8094315,-62.73986632,1025.983871
-84.55465245,-56.07220632,1028.950569
-52.44388345,-36.98252732,1032.916707
-48.55836945,-27.42788932,1032.922993
-41.73590545,-34.12589032,1031.923043
-34.93533245,-18.83821032,1032.924012
-27.15012145,-15.97560632,1035.896402
-23.25868345,-12.15674932,1034.906667
-20.33544945,-13.11773832,1031.930985
-21.30683845,-15.02929032,1030.938638
-20.32629845,-23.63024332,1033.904466
-25.20054845,-16.93568232,1032.921166
-36.87305745,-29.34969632,1033.907206
-28.10692345,-32.22620732,1032.909592
-28.11242245,-25.53701832,1030.932883
-35.89487345,-32.22132432,1029.939623
-52.43747145,-44.62754532,1034.892609
-65.07911845,-59.91136132,1031.911958
-80.63903045,-77.10571032,1026.948673
-111.7715735,-100.9754473,1022.978054
-174.9998315,-159.2289343,1014.037206
-151.6141535,-178.3666193,1015.001541
-188.6124215,-176.4251093,1009.073029
-175.0559705,-100.9225583,1015.077612
-178.8612245,-190.7732883,1007.074106
-175.9716665,-161.1396793,1014.036038
-186.6751215,-166.8670313,1011.062565
-241.1291755,-229.9199853,987.2459828
-163.3473035,-130.5577573,1022.976675
-224.5495905,-256.7019463,983.2510888
-206.1019045,-209.8707603,999.1410218
-199.2967665,-199.3622253,1000.137956
-214.8598635,-213.6882803,996.1682708
-229.4688765,-209.8504623,997.1693678
-197.3863265,-164.9469443,1009.086727
-212.9626305,-166.8448013,1008.10107
-190.5706785,-165.9075503,1011.065156
-228.5161725,-189.7757383,1001.150585
-209.1099635,-123.8345343,1010.117959
-213.9385845,-163.9772083,1007.112758
-160.4605895,-93.28558632,1020.033273
-159.4162445,-164.0234943,1013.034856
-149.7265805,-118.1471833,1020.007385
-94.27389445,-75.17804232,1030.921247
-102.0166825,-121.0553723,1024.939005
-125.4251435,-79.93039232,1027.957947
-69.95980145,-44.61756732,1026.971205
-83.57415445,-62.76472932,1027.953295
-76.78266945,-39.82718932,1032.925436
-47.58700145,-24.56212232,1031.933789
-34.92575645,-28.39730732,1031.924763
-25.19965645,-16.93729632,1030.938808
-13.52118145,-12.16749332,1032.919849
-12.55208545,-7.389261317,1032.923438
-15.47534045,-5.474057317,1033.917569
-14.49940745,-7.387435317,1032.92433
-13.52893145,-4.520054317,1033.917484
-12.55344445,-6.432625317,1033.915424
-11.57929545,-8.342775317,1036.886901
-15.47122145,-10.25239532,1034.904713
-19.36537745,-12.15798032,1037.87842
-25.20012345,-15.98227432,1029.948436
-28.12333645,-15.97550032,1034.905669
-25.19371145,-23.62729232,1031.924338
-37.84170745,-34.12873532,1032.912438
-45.62369145,-41.76806332,1032.90955
-38.80763945,-40.82104632,1029.933698
-43.67772845,-40.81325332,1033.900644
-75.78758445,-60.85876132,1029.933699
-76.74209345,-79.97604232,1027.935647
-98.14025645,-103.8508743,1028.916463
-148.7341925,-138.2196983,1020.981171
-152.5864555,-179.3223423,1014.010001
-174.9688315,-189.8186903,1010.046666
-191.5461445,-164.9491943,1013.048767
-212.9161725,-210.8210053,998.1521578
-219.7400165,-202.2121533,998.1625428
-154.5566025,-155.4247913,1014.031068
-227.5306845,-200.2939983,997.1765458
-232.3885005,-210.8043593,996.1787198
-233.4013575,-172.5654443,1002.15852
-205.1655925,-174.4995443,1007.099867
-230.4803745,-172.5681833,1002.157182
-256.6390825,-290.1427793,962.4228028
-240.1682545,-218.4477223,991.2199368
-240.2147335,-173.5173033,999.1872978
-175.9557205,-176.4353643,1011.049589
-237.2704795,-197.4165743,998.1746058
-207.1603695,-125.7488253,1009.124274
-205.2125385,-128.6141033,1014.076856
-193.4793885,-176.4229653,1006.101722
-165.2003295,-220.4191903,1004.069308
-220.7209605,-195.5188233,1000.150996
-167.1717935,-197.4734333,1009.045463
-154.5666035,-146.8191023,1018.003047
-152.6260765,-142.0377483,1022.962085
-146.8051725,-117.1965143,1017.033317
-139.0377545,-96.17235232,1021.012219
-94.28992445,-56.06549732,1025.981492
-73.86172845,-37.92149832,1028.960996
-54.39305245,-34.11482832,1030.937662
-22.27546745,-20.76254432,1031.925421
-25.20509245,-13.11075232,1034.906752
-15.47349345,-8.339930317,1035.897506
-16.45263245,-2.604043317,1035.902794
-14.50303845,-4.518334317,1034.909109
-12.55437845,-4.522581317,1031.93468
-20.34317845,-6.424514317,1034.910171
-13.52483345,-8.344177317,1032.923077
-15.47487345,-6.429079317,1034.907941
