xa,ya,za,xm,ym,zm
-136.1134605,-104.7686753,1031.906587,28015.90806,10910.50911,-25695.99533
-112.7451295,-105.7456093,1032.886255,27444.12238,11228.01524,-26063.24795
-116.6689895,-75.15542932,1032.913863,27431.71551,10261.77901,-26423.37847
-83.57589645,-64.66993132,1035.881113,26840.40378,9613.931364,-27873.3812
-75.75055545,-101.9553733,1034.854893,26447.19282,10737.48383,-27427.08386
-90.38553645,-73.26196632,1040.832867,26765.92651,9612.311642,-27151.55442
-84.56367745,-51.28499132,1038.866394,26995.05467,8487.394933,-27689.76484
-83.58411345,-56.06747032,1035.888376,26835.54812,8888.702661,-27691.84184
-80.66536045,-56.06617432,1040.842933,26917.14458,8889.439933,-27691.04903
-60.23310845,-39.83786832,1038.864928,26331.17223,8240.930449,-28599.08706
-75.81077145,-40.77908932,1038.871257,26663.78734,8243.107397,-27963.62365
-25.15345545,-69.50062832,1039.815034,25031.06927,9115.586004,-28883.8355
-31.99097345,-47.50855632,1041.819075,25355.24327,8876.865731,-28880.36941
-39.79308545,-32.21121632,1037.870839,25994.28612,7674.748013,-29143.53512
-28.10046945,-41.77965532,1038.848596,25100.8435,8311.310262,-29333.6972
-34.92017345,-38.90335632,1041.827676,25350.66701,8474.193764,-28970.20549
-34.92792345,-31.25591732,1042.825311,25505.87669,7992.770807,-29329.34002
-37.84663445,-33.16564332,1041.833856,25429.16174,8233.37198,-29059.44531
-28.11002445,-33.17477332,1041.829396,25018.50978,8230.016534,-29334.39174
-17.39019845,-41.78969832,1038.84369,24773.41516,8389.138238,-29517.62164
-39.78892445,-38.89798432,1042.821085,25433.58538,8716.710707,-29060.03494
-38.81711045,-36.03302432,1040.840702,25593.24455,8234.736219,-28967.53222
-35.89839945,-34.12329832,1041.832157,25589.25294,7993.287468,-29147.8923
-30.01583645,-75.23184432,1038.821243,25282.95196,9600.805631,-28611.06433
-27.08939645,-80.01534232,1036.833512,24876.29161,9838.898937,-28705.65069
-52.44607145,-38.88692232,1041.835704,26085.49297,8238.828937,-28691.79297
-18.34054645,-67.59374732,1041.795884,24704.6576,9596.527171,-29339.23365
-94.30667845,-44.58505832,1038.876503,27161.0699,8407.8718,-27326.77114
-100.1281125,-65.60862532,1037.870246,27335.47452,9537.026403,-27236.23387
-109.8830035,-45.52870032,1035.909295,27816.51123,8413.439063,-27049.44625
-70.92380245,-57.99261132,1033.898606,26345.66414,9045.612546,-27877.4502
-61.19124845,-56.08604832,1038.851655,25936.02885,9445.370291,-28423.87035
-68.94448345,-93.35688232,1037.832571,26279.1184,10494.67084,-27699.35703
-85.51638145,-71.35971532,1034.885177,26765.31601,9934.978685,-27513.25731
-118.5925945,-99.05094232,1030.912222,27688.91174,11230.22706,-26060.86949
-130.2468225,-131.5357513,1033.863673,27616.92568,11792.83344,-25610.71297
-116.6224055,-124.8569233,1034.854257,27290.08199,12031.88463,-25885.16141
-176.9894715,-120.9834573,1026.955705,28779.25997,12526.50876,-24245.58624
-185.7638855,-106.6418403,1022.015929,29497.56069,10680.23545,-24145.86315
-121.5158495,-97.13573832,1031.906353,27767.71173,10828.07175,-25969.25786
-162.3767855,-129.5988063,1027.932931,28929.15612,11561.85738,-24694.45857
-170.1446495,-150.6221613,1024.945208,29113.04437,12851.13213,-23791.17081
-103.9524975,-137.2953763,1033.846789,26883.26901,12350.6447,-26070.17349
-123.4038685,-157.3543673,1027.891688,27544.63438,12516.77334,-25341.4079
-163.3321865,-148.7144733,1027.917237,28700.91786,12686.66378,-24065.9207
-205.1947035,-148.6840913,1017.033446,29686.60985,12533.40539,-23243.2633
-137.0515565,-140.1366633,1027.912458,27625.06154,12195.06418,-25159.56709
-125.3849085,-124.8495133,1033.867092,27862.45232,11875.60171,-25608.43279
-104.9280055,-134.4285903,1031.867298,27127.47373,12191.6333,-25977.27104
-120.5316995,-107.6515773,1030.905851,27609.98498,11229.15887,-25790.67996
-107.9059985,-77.07207632,1036.872951,27181.89201,10098.89551,-26786.87017
-128.3675505,-58.89699432,1030.950576,28317.48015,8980.985738,-26413.0851
-87.45134645,-85.69290332,1037.847501,26607.74189,10255.39904,-27244.25369
-97.20252245,-72.29893932,1041.827975,27254.03069,9455.622369,-27146.60097
-95.20413545,-122.9645443,1035.837238,26712.83015,11946.8291,-26432.57756
-70.89910945,-85.70842432,1037.839919,26276.32193,10091.77826,-27608.53821
-70.90458745,-79.97345032,1037.844761,26035.37155,10411.68196,-27520.98231
-83.59867945,-42.68263632,1039.86439,26745.96844,8405.067885,-28053.35482
-58.23833145,-88.58858732,1036.840521,25785.67483,10652.02195,-28246.27518
-83.56264745,-79.00655932,1036.860187,26929.39882,9936.342924,-27421.34423
-61.17982545,-68.51101832,1039.832343,25940.60511,9848.042258,-28334.03426
-53.39968845,-58.00581732,1037.855294,25774.03109,9282.451918,-28154.27709
-46.56304145,-80.95049032,1039.815162,25617.32101,10086.65222,-28247.1729
-54.37194845,-60.86997032,1040.826856,25772.83594,9443.895746,-28425.45598
-53.41926545,-39.84103132,1042.826522,25842.91543,8478.286482,-28694.46624
-52.43880945,-44.62512432,1037.866146,25924.66451,8398.356995,-28603.2477
-34.94072645,-16.92009632,1040.855058,25745.19989,7592.420965,-29507.1251
-53.43068845,-27.41606132,1041.845834,25919.35097,7915.128573,-28692.98551
-37.86444845,-14.04987032,1040.858817,25499.82588,7428.985931,-29418.97956
-56.32020445,-58.95810032,1038.847004,26339.00284,8804.494713,-28328.79262
-43.68995945,-32.20352932,1042.828518,26000.48955,8157.866128,-28963.46986
-17.37830845,-55.16969032,1040.81475,24614.18802,9113.002701,-29791.07408
-36.88482145,-21.69499432,1043.825452,25419.8566,7508.694807,-29329.5432
-55.35609845,-50.35413132,1041.827358,25848.53421,8800.181382,-28423.87698
-52.43511545,-50.35687032,1041.82602,25846.90704,8719.735234,-28514.10616
-46.57265945,-69.48296332,1036.851309,25611.11758,9603.53411,-28427.23816
-84.57962345,-35.98930632,1041.852843,27152.04414,8005.751364,-27868.24447
-87.46962745,-65.62210832,1035.88209,27088.47334,9293.145221,-27238.31751
-103.0459105,-68.47418032,1036.877984,27334.73725,9456.469948,-27236.1356
-89.40962445,-74.22112932,1037.858077,26684.45683,10014.79787,-27514.1484
-110.8246885,-79.93601732,1037.863047,27271.31907,10663.19704,-26515.78292
-109.8131905,-117.2182963,1032.875233,27761.05042,10586.95392,-26420.60029
-104.0017785,-86.63482532,1035.871918,27023.55476,10822.64967,-26969.99516
-131.2232435,-127.7131363,1031.884989,27943.46413,11715.11577,-25517.11598
-157.5345325,-100.9309223,1024.981374,28518.50415,11558.50193,-24969.40501
-128.2840005,-146.8324553,1031.867511,27629.33255,12759.06967,-25250.58245
-131.2360465,-113.3773153,1029.914736,27860.39313,11553.26559,-25517.71225
-143.8863565,-120.0578633,1027.932527,28029.35745,11795.96827,-25155.11164
-162.3617525,-143.9386623,1024.947289,28615.17717,12525.14452,-24337.49932
-167.2309915,-142.0240533,1022.968775,28617.69423,12605.48036,-24156.9427
-132.1914265,-133.4471973,1031.880593,27622.54447,12114.72834,-25340.12372
-119.5416045,-124.8574123,1030.890879,27375.82268,12193.40389,-25613.58279
-89.37769045,-106.7209293,1035.848281,26866.13326,11062.40326,-26610.56582
-102.9875415,-126.7845913,1030.881683,27120.3804,11708.62549,-26247.66375
-137.1072075,-83.73952432,1031.924787,28411.33084,10028.626,-26142.58748
-124.4025635,-134.4079093,1034.849755,27460.39408,12032.47673,-25160.95618
-140.9977325,-88.51421032,1032.913715,28257.46894,10267.93837,-25421.84835
-139.9857255,-128.6599413,1032.879375,27949.38816,11875.67715,-25065.67528
-84.55907045,-57.97256632,1042.825461,26996.37659,8729.174603,-27780.38711
-89.41694945,-65.62028232,1035.882982,26924.39053,9291.780982,-27330.23059
-91.34966345,-80.91172032,1035.870962,26932.22114,9855.345245,-27059.93616
-91.35195645,-78.04504032,1034.882204,27016.61406,10258.9751,-27149.96215
-99.15674445,-62.74285832,1036.881042,27250.92898,9214.063312,-27236.6336
-36.80228945,-103.9035513,1034.835439,25054.40845,10886.94555,-28163.37791
-73.82830945,-77.10322432,1037.84852,26599.17401,9611.278321,-27514.44986
-90.39744745,-58.92775932,1036.880256,27087.58344,9293.255527,-27328.64496
-64.12868645,-37.92417232,1036.885968,26418.69272,8402.2291,-28146.85354
-65.08179445,-59.90651932,1037.859032,26179.64892,9125.135679,-28240.4439
-53.39648245,-61.82832632,1038.843245,25932.77451,9284.477995,-28604.3287
-45.58668345,-81.91046032,1035.849193,25701.28191,10248.3921,-28156.24918
-55.36843445,-36.97333232,1040.847477,26248.10123,8079.080267,-28599.68333
-47.57456045,-42.71399632,1042.821425,25926.87632,8640.026358,-28603.54252
-40.72294345,-77.13588032,1035.850998,25529.95314,9844.686813,-28608.9807
-49.51277345,-51.31624532,1040.832696,26094.6455,9044.17287,-28512.12079
-50.50562845,-30.28870832,1038.868538,26245.88942,7837.410904,-28599.38852
-39.79850045,-29.33888732,1043.820334,25831.83048,7753.829922,-29145.21903
-45.63093245,-36.98407632,1038.860659,25915.48613,8076.903319,-29235.14675
-52.45337545,-31.24029032,1041.84216,26167.24205,8158.899449,-28600.57443
-51.48156145,-28.37533032,1039.861777,25835.23745,7834.055458,-28874.33495
-45.61539045,-54.18738432,1040.828491,25932.77451,9284.477995,-28604.3287
-78.73997145,-32.17388932,1038.879858,26905.47499,8003.760158,-28051.27782
-61.20129145,-45.57192932,1038.860532,26094.79812,8963.50611,-28421.69507
-63.16050345,-32.19011132,1036.890364,26331.63011,7998.930167,-28327.8099
-50.49282545,-44.62452932,1040.838791,25844.38997,8639.399392,-28694.66278
-66.05955345,-56.08148332,1038.853885,26346.24879,9206.835761,-27967.97419
-48.55463345,-35.06806532,1040.845969,25918.46107,7915.238879,-28783.31296
-47.58464545,-30.29144732,1038.8672,25836.55937,8075.835128,-28964.95722
-78.73037445,-42.68720132,1039.86216,26750.11268,8565.849876,-27782.56902
-81.58746845,-108.6382773,1037.825457,26458.27776,11461.94039,-26976.33107
-71.87094445,-87.61916932,1037.838751,26761.75642,9935.419909,-27874.56711
-91.34877145,-80.91333432,1033.888604,26772.56197,10337.31973,-27152.43888
-98.12783645,-121.0485333,1037.822548,26950.67881,11385.36635,-26610.16609
-99.12846245,-91.41934232,1034.874474,27105.60909,10581.38666,-26697.92518
-178.9655425,-91.35012532,1027.972793,29250.10163,10678.35455,-24419.22395
-130.2623225,-116.2408733,1035.858943,27858.61333,11553.4862,-25698.36715
-170.1615085,-134.3706473,1027.932464,29023.31206,12448.16412,-24243.10951
-104.9827645,-78.03306532,1033.897269,27184.25645,10259.89811,-26696.73927
-139.0235085,-115.2816693,1029.91669,28266.31621,11234.61583,-25423.02762
-138.0653685,-99.03348932,1029.929963,27939.77776,11312.3335,-25516.62461
-121.4976105,-115.2981033,1029.908662,27451.36833,11630.35629,-25702.42951
-163.3682815,-109.5279053,1024.976787,29009.43065,11320.81498,-24603.04349
-116.6635115,-80.89040332,1032.909021,27431.99491,10584.33575,-26694.75391
-148.7664885,-109.5359513,1031.90835,28507.57183,10753.37861,-25329.73208
-178.9180875,-140.0990183,1025.949278,28866.78046,12687.80741,-23793.35272
-157.4961445,-142.9841703,1028.910582,28692.19736,12123.20982,-24426.54259
-157.5116655,-126.7350773,1028.924301,28684.21413,11640.31232,-24787.26275
-114.7138755,-84.71312432,1035.878438,27751.31325,9620.386772,-26509.74846
-142.9314015,-100.9413893,1028.9394,28426.56003,10913.86455,-25421.04889
-114.7043205,-93.31800632,1032.897638,27757.79608,10426.06162,-26601.05864
-99.10612545,-113.4058303,1031.882376,26953.50113,11304.36867,-26248.75802
-91.36563045,-64.66182032,1036.87586,26929.55144,9855.676163,-27330.9185
-77.71840945,-80.92450232,1035.864718,26765.16338,10015.64545,-27603.68303
-129.2868775,-116.2450143,1031.893781,28021.37422,11313.07077,-25515.8318
-101.0830885,-83.77088432,1034.881822,27187.35817,10501.45717,-26606.70664
-76.73107445,-94.30863532,1033.870616,26120.06973,10653.97829,-27430.15686
-80.63438145,-85.70171532,1034.870842,26521.11129,10093.99008,-27606.15976
-77.73938745,-59.89465032,1037.86483,26511.2215,9208.089694,-27785.73366
-92.34612845,-57.96929732,1037.873134,26926.2971,9694.783867,-27511.37686
-61.21042145,-36.01363932,1038.868602,26331.90951,8321.486904,-28599.18533
-68.00778845,-55.12382832,1038.855584,26508.85705,9047.087091,-27875.86456
-54.37061045,-60.87239132,1037.853319,25857.25471,9363.63534,-28063.2551
-47.57456045,-42.71399632,1042.821425,25759.10715,8235.879846,-28694.96424
-44.62257745,-73.30649132,1038.829547,25779.192,9846.3471,-28154.965
-50.45590145,-80.95006632,1035.85223,25860.4832,10008.41789,-28335.02362
-36.87118945,-33.16978432,1037.868694,25589.10031,8073.954228,-29238.31802
-75.78975145,-63.71737132,1040.834247,26270.85577,9689.216603,-27788.70175
-50.45227045,-83.81916732,1033.867451,25859.74593,9927.86144,-28334.92535
-40.75122545,-48.45939632,1037.857566,25599.44798,8717.854334,-28787.46696
-47.57596145,-39.84893032,1039.850309,25843.50007,8639.509698,-28784.99023
-62.16900745,-52.26101232,1039.846508,26013.35429,8882.102076,-28332.06217
-35.90162645,-29.34657432,1038.862655,25506.02931,7912.104046,-29238.9143
-50.51204045,-22.64369032,1036.892636,25916.09663,7754.236277,-28873.44386
-39.80537945,-20.73884732,1040.85406,25582.31223,7429.612898,-29327.85929
-54.39341445,-37.93088132,1039.855045,26330.00294,7918.484019,-28418.03907
-68.03337345,-27.40640132,1036.896629,26733.40895,7519.498416,-28503.91107
-59.24982945,-51.30630832,1041.828335,26175.22528,8641.796952,-28239.85427
-44.62669645,-68.52815332,1037.842403,25690.34959,9443.268779,-28516.57625
-59.24893745,-51.30792232,1039.845977,26175.37791,8561.130191,-28149.42854
-97.17521645,-97.15694932,1033.877561,27102.9394,10581.71758,-26968.90753
-83.56901745,-73.26997132,1038.847387,26763.99409,9693.199015,-27422.63504
-86.48044545,-81.87211432,1035.867925,26850.16681,10096.60825,-27332.00614
-111.7874355,-89.49662232,1033.890707,27434.6646,10584.00483,-26423.77156
-131.2447095,-104.7740473,1030.913178,27695.11517,11713.34517,-25880.80423
-93.28740945,-90.46899132,1034.872605,26693.76198,10739.47504,-27244.05051
-138.0790425,-85.65026932,1031.923619,28334.03125,10108.00396,-25782.16878
-123.4554005,-105.7355663,1032.891161,27688.17447,11149.6706,-26060.77122
-153.6096965,-135.3395763,1030.897612,28202.31338,12280.11971,-24612.15094
-106.9081745,-100.9711353,1033.878793,27191.19716,10823.57268,-26516.77228
-140.9863305,-99.98496532,1031.912852,28421.98376,10511.19259,-25510.88498
-105.9372735,-97.15034632,1031.899217,27029.4788,10983.21104,-26518.55446
-112.7556185,-95.23068332,1033.886311,27277.67513,11065.6484,-26245.29193
-119.5739635,-93.31102032,1035.873405,27522.46449,11067.86022,-26242.91348
-108.8787675,-77.07277732,1034.891039,27750.27073,9701.163839,-26690.50163
-117.6366845,-82.79872732,1035.88139,27920.70959,10104.97943,-26328.09756
-110.7740695,-130.5989893,1032.864381,27367.68683,11791.17315,-26064.72867
-140.0058535,-105.7232733,1028.934027,28340.23468,10591.12207,-25602.10352
-99.14808145,-71.34612632,1035.8826,27012.6483,9533.636087,-26878.09535
-99.12576545,-92.37839932,1030.908951,27186.16302,10662.901,-26877.88553
-98.15936645,-86.64111032,1034.878063,27101.92273,10178.60438,-26697.43382
-72.83460445,-96.22394532,1033.867218,26118.44255,10573.53214,-27520.38604
-101.0890125,-78.03510332,1035.877843,27502.65904,9779.9497,-27054.28816
-78.68570045,-86.66017732,1033.877964,26362.7999,10333.85398,-27337.05787
-121.5505015,-62.72266632,1035.900121,27507.56641,9537.397887,-26331.37375
-79.64061345,-107.6850813,1036.834193,26616.89441,11060.74297,-27064.58152
-69.94281645,-66.59437132,1035.873255,26514.75524,9691.538727,-27876.65074
-64.11178545,-56.08411632,1037.861814,26179.49629,9205.80244,-28330.86962
-71.89196445,-64.68088732,1035.875761,26429.16717,9449.352703,-28057.80364
-69.91950345,-92.39933332,1038.825003,26447.04019,10818.15059,-27517.50958
-69.94547145,-67.54374432,1043.80188,26429.31979,9368.685943,-27967.37792
-88.45239745,-57.01712032,1037.872157,26920.24629,9130.998991,-27601.0164
-35.86054145,-72.35887932,1038.82634,25368.3874,9923.658416,-28520.33716
-43.63796045,-84.77735232,1038.819417,25612.74475,9683.980258,-28337.00899
-68.00638745,-57.98889432,1041.8267,26425.32818,9127.237191,-28147.738
-57.31117045,-42.70486632,1042.825885,26171.08104,8481.014961,-28510.64007
-46.58176845,-60.87888832,1038.84093,25523.16506,9200.345482,-28698.52197
-59.24942545,-49.39868532,1036.874054,26011.72712,8801.655928,-28422.29135
-47.56411345,-51.32049232,1037.858267,25767.95443,9202.557301,-28696.14351
-64.07668745,-90.49799532,1032.876867,26110.00145,10332.63492,-28152.38336
-57.26970245,-82.85533332,1035.853738,25946.96117,10250.49361,-28063.54328
-61.19216145,-55.13021932,1038.852462,26181.12346,9286.248588,-28240.64045
-65.11141445,-31.22761432,1042.839137,26493.7805,8081.181779,-28506.97743
-49.53283845,-31.24222232,1042.832001,26162.36054,7917.561004,-28871.26195
-87.51022445,-24.51904032,1038.890328,27314.65241,7846.002694,-27776.13484
-59.25851345,-41.74882532,1040.845226,26089.48459,8480.277688,-28511.43289
-66.03810845,-78.06635732,1037.844145,26031.96459,10331.45642,-27791.86638
-61.16753145,-79.98338732,1036.849122,26355.09607,10173.51322,-27969.15346
-85.49219745,-96.21207632,1033.873016,26369.58798,10978.19531,-27247.5166
-96.23075045,-67.52554932,1035.88449,27332.98331,8972.800302,-26964.56362
-74.80880745,-70.41070132,1038.845794,26187.32689,9769.366703,-28060.57519
-116.6466525,-97.14191732,1029.921765,27604.51882,10826.59721,-25970.8435
-111.7869685,-90.45164432,1034.881079,27433.03743,10503.55868,-26514.00074
-119.5999735,-66.54700132,1036.88718,27994.62807,9461.485681,-26507.17346
-101.0483735,-121.0466013,1036.832707,27282.40401,11387.6536,-26065.03013
-121.4665475,-148.7505043,1031.862775,27383.06864,12595.74494,-25252.76436
-113.6932055,-133.4621233,1034.845656,27294.22623,12192.66662,-25614.37561
-163.3541195,-124.8203623,1025.955054,29017.41388,11803.71248,-24242.32333
-125.3981785,-109.5586703,1030.906467,27772.59324,11069.4102,-25698.57033
-136.1449905,-70.36125232,1028.962102,28084.20775,9945.120456,-26145.66048
-145.8400695,-113.3652343,1027.939068,28029.94209,11957.19149,-25245.63563
-138.0649015,-99.98851132,1030.920335,28418.72942,10350.30029,-25691.34333
-152.6680325,-99.97804432,1026.962309,28426.86528,10752.53103,-25240.19745
-156.5553725,-107.6210243,1026.957637,28510.0889,10833.71445,-25149.17546
-117.6129675,-106.6960663,1033.878857,27524.09166,11148.30637,-26152.6843
-136.1303405,-87.56294632,1032.912292,28259.3755,10670.94126,-25602.99461
-150.6882885,-134.3889073,1027.923544,28117.15733,12279.82366,-24974.25356
-129.3261365,-75.14436732,1031.928482,27999.35696,9783.490887,-26326.91166
